"","number","contract_name","name...3","address","banking","bonus","bike_stands","available_bike_stands","available_bikes","status","last_update","position.lat","position.lng","address_found","place_id","licence","osm_type","osm_id","osm_lat","osm_lon","class","type","place_rank","importance","addresstype","name...26","house_number","road","suburb","city","municipality","county","ISO3166-2-lvl6","state_district","state","ISO3166-2-lvl4","region","postcode","country","country_code","quarter","amenity","village","man_made","town","neighbourhood","leisure","highway","shop","hamlet","commercial","office"
"205",10058,"lyon","10058 - MÉTRO FLACHET","274 COURS EMILE ZOLA (VILLEURBANNE)",TRUE,FALSE,22,0,21,"OPEN",1698534566000,45.767051,4.892467,"Cours Émile Zola, Perralière, Villeurbanne, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69100, France",76692065,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright","way",826437478,"45.7670639","4.892421247991015","leisure","garden",30,9.99999999995449e-06,"leisure","",NA,"Cours Émile Zola","Perralière","Villeurbanne","Lyon","Métropole de Lyon","FR-69M","Rhône","Auvergne-Rhône-Alpes","FR-ARA","France métropolitaine","69100","France","fr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206",8010,"lyon","8010 - PLACE MENDÈS FRANCE","95 AV. DE L'EUROPE",TRUE,FALSE,20,15,5,"OPEN",1698534582000,45.740052,4.85941,"Place Mendès France, Avenue de l'Europe, Audibert-Lavirotte, Lyon 8e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69008, France",76524987,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright","node",776310824,"45.7400539","4.8594186","amenity","bicycle_rental",30,9.99999999995449e-06,"amenity","Place Mendès France",NA,"Avenue de l'Europe","Lyon 8e Arrondissement","Lyon","Lyon","Métropole de Lyon","FR-69M","Rhône","Auvergne-Rhône-Alpes","FR-ARA","France métropolitaine","69008","France","fr","Audibert-Lavirotte","Place Mendès France",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207",3067,"lyon","3067 - HACHETTE","6 RUE JEAN RENOIR",FALSE,FALSE,15,0,15,"OPEN",1698534360000,45.752907,4.863923,"2, Rue Jean Renoir, Sans Souci, Lyon 3e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69003, France",76638282,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright","node",2865087101,"45.7527674","4.8639435","place","house",30,9.99999999995449e-06,"place","","2","Rue Jean Renoir","Sans Souci","Lyon","Lyon","Métropole de Lyon","FR-69M","Rhône","Auvergne-Rhône-Alpes","FR-ARA","France métropolitaine","69003","France","fr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208",7055,"lyon","7055 - SERVANT / JABOULAY","23 RUE RENAN",FALSE,FALSE,16,5,11,"OPEN",1698534626000,45.746779,4.842051,"Servant / Jaboulay, Rue Jaboulay, Jean-Macé, Lyon 7e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69007, France",76475907,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright","node",353350463,"45.7467849","4.8420128","amenity","bicycle_rental",30,9.99999999995449e-06,"amenity","Servant / Jaboulay",NA,"Rue Jaboulay","Jean-Macé","Lyon","Lyon","Métropole de Lyon","FR-69M","Rhône","Auvergne-Rhône-Alpes","FR-ARA","France métropolitaine","69007","France","fr",NA,"Servant / Jaboulay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209",17002,"lyon","17002 - ST FONS - 4 CHEMINS","",TRUE,FALSE,11,7,4,"OPEN",1698534298000,45.708561,4.854821,"47, Rue Charles Plasse, Saint-Fons, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69190, France",79198028,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright","node",3280958380,"45.7086764","4.8547976","place","house",30,9.99999999995449e-06,"place","","47","Rue Charles Plasse",NA,NA,"Lyon","Métropole de Lyon","FR-69M","Rhône","Auvergne-Rhône-Alpes","FR-ARA","France métropolitaine","69190","France","fr",NA,NA,NA,NA,"Saint-Fons",NA,NA,NA,NA,NA,NA,NA
"210",5002,"lyon","5002 - PLACE DES COMPAGNONS DE LA CHANSON","Angle rue des Aqueducs",FALSE,TRUE,18,18,0,"OPEN",1698534751000,45.756535,4.796616,"Place des Compagnons de la chanson, Place des Compagnons de la Chanson, Point du Jour, Lyon 5e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69005, France",76600078,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright","node",34969813,"45.7565262","4.7966298","amenity","bicycle_rental",30,9.99999999995449e-06,"amenity","Place des Compagnons de la chanson",NA,"Place des Compagnons de la Chanson","Point du Jour","Lyon","Lyon","Métropole de Lyon","FR-69M","Rhône","Auvergne-Rhône-Alpes","FR-ARA","France métropolitaine","69005","France","fr",NA,"Place des Compagnons de la chanson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211",10084,"lyon","10084 - DOUA / AVENUE DES ARTS","84 avenue des Arts",TRUE,FALSE,30,9,21,"OPEN",1698534682000,45.783533,4.871294,"Lyon-Tech La Doua, Rue Wilhelmine, Croix-Luizet, Villeurbanne, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69100, France",76557610,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright","way",394434727,"45.78316015","4.871167592643049","amenity","university",30,9.99999999995449e-06,"amenity","Lyon-Tech La Doua",NA,"Rue Wilhelmine","Croix-Luizet","Villeurbanne","Lyon","Métropole de Lyon","FR-69M","Rhône","Auvergne-Rhône-Alpes","FR-ARA","France métropolitaine","69100","France","fr",NA,"Lyon-Tech La Doua",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212",9042,"lyon","9042 - VAISE DOCKS","39 rue des Docks Lyon 9",FALSE,FALSE,19,16,3,"OPEN",1698534468000,45.786533,4.811446,"Un moment pour soi, Rue Antonin Laborde, L’Industrie, Vaise, Lyon 9e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69009, France",76623409,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright","way",125030805,"45.786550500000004","4.8113317335448365","shop","hairdresser",30,9.99999999995449e-06,"shop","Un moment pour soi",NA,"Rue Antonin Laborde","Vaise","Lyon","Lyon","Métropole de Lyon","FR-69M","Rhône","Auvergne-Rhône-Alpes","FR-ARA","France métropolitaine","69009","France","fr","L’Industrie",NA,NA,NA,NA,NA,NA,NA,"Un moment pour soi",NA,NA,NA
"213",7013,"lyon","7013 - HALLE TONY GARNIER","93–131 Avenue Tony Garnier 69007 Lyon",TRUE,FALSE,20,19,1,"OPEN",1698534680000,45.730786,4.823733,"Halle Tony Garnier, Rue Pierre Riboulet, Le Bon Lait, Gerland, Lyon 7e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69007, France",76520653,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright","node",959691141,"45.7308243","4.8236875","amenity","bicycle_rental",30,9.99999999995449e-06,"amenity","Halle Tony Garnier",NA,"Rue Pierre Riboulet","Gerland","Lyon","Lyon","Métropole de Lyon","FR-69M","Rhône","Auvergne-Rhône-Alpes","FR-ARA","France métropolitaine","69007","France","fr","Le Bon Lait","Halle Tony Garnier",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214",14003,"lyon","14003 - BRON - PLACE CURIAL","",FALSE,FALSE,25,7,18,"OPEN",1698534754000,45.736633,4.917009,"Bron - Place Curial, Avenue Maréchal de Lattre de Tassigny, Bron, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69500, France",76527951,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright","node",8566762258,"45.7365808","4.9170146","amenity","bicycle_rental",30,9.99999999995449e-06,"amenity","Bron - Place Curial",NA,"Avenue Maréchal de Lattre de Tassigny",NA,NA,"Lyon","Métropole de Lyon","FR-69M","Rhône","Auvergne-Rhône-Alpes","FR-ARA","France métropolitaine","69500","France","fr",NA,"Bron - Place Curial",NA,NA,"Bron",NA,NA,NA,NA,NA,NA,NA
"215",11003,"lyon","11003 - CALUIRE - LA ROCHETTE","Quai Gillet au  niveau de la place de la Rochette. Caluire et Cuire.",FALSE,FALSE,20,10,10,"OPEN",1698534300000,45.791748,4.823595,"Quai Clemenceau, Cuire le Bas, Caluire-et-Cuire, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69300, France",76727891,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright","node",8694879944,"45.7917031","4.8235784","amenity","bench",30,9.99999999995449e-06,"amenity","",NA,"Quai Clemenceau","Cuire le Bas",NA,"Lyon","Métropole de Lyon","FR-69M","Rhône","Auvergne-Rhône-Alpes","FR-ARA","France métropolitaine","69300","France","fr",NA,NA,NA,NA,"Caluire-et-Cuire",NA,NA,NA,NA,NA,NA,NA
"216",3039,"lyon","3039 - PLACE BIR-HAKEIM","Au niveau de la rue Duvivier",FALSE,FALSE,19,11,8,"OPEN",1698534272000,45.752553,4.855756,"Place Bir-Hakeim, La Buire, Lyon 3e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69003, France",76629492,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright","node",362773735,"45.752534","4.8557706","amenity","bicycle_rental",30,9.99999999995449e-06,"amenity","Place Bir-Hakeim",NA,"Place Bir-Hakeim","Lyon 3e Arrondissement","Lyon","Lyon","Métropole de Lyon","FR-69M","Rhône","Auvergne-Rhône-Alpes","FR-ARA","France métropolitaine","69003","France","fr","La Buire","Place Bir-Hakeim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217",3053,"lyon","3053 - GAMBETTA / JUSSERAND","Angle cours Gambetta",TRUE,FALSE,13,7,6,"OPEN",1698534199000,45.751123,4.855604,"Gambetta / Jusserand, Avenue Jules Jusserand, La Buire, Lyon 3e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69003, France",76603445,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright","node",362773723,"45.7511284","4.855598","amenity","bicycle_rental",30,9.99999999995449e-06,"amenity","Gambetta / Jusserand",NA,"Avenue Jules Jusserand","Lyon 3e Arrondissement","Lyon","Lyon","Métropole de Lyon","FR-69M","Rhône","Auvergne-Rhône-Alpes","FR-ARA","France métropolitaine","69003","France","fr","La Buire","Gambetta / Jusserand",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218",2040,"lyon","2040 - ST ANTOINE / GRENETTE","12 QUAI ST AINTOINE",FALSE,FALSE,23,13,10,"OPEN",1698534464000,45.7633761875017,4.83212534541183,"Saint-Antoine / Grenette, Quai Saint-Antoine, Cordeliers, Lyon 2e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69002, France",76708135,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright","node",9820563667,"45.7634446","4.8321061","amenity","bicycle_rental",30,9.99999999995449e-06,"amenity","Saint-Antoine / Grenette",NA,"Quai Saint-Antoine","Cordeliers","Lyon","Lyon","Métropole de Lyon","FR-69M","Rhône","Auvergne-Rhône-Alpes","FR-ARA","France métropolitaine","69002","France","fr",NA,"Saint-Antoine / Grenette",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219",20002,"lyon","20002 - OULLINS - MAIRIE","",TRUE,FALSE,18,5,13,"OPEN",1698534584000,45.714039,4.806642,"132 Grande Rue, Rue Étienne Dolet, Montmein, Oullins, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69600, France",76526278,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright","node",4195772236,"45.7140377","4.8066274","amenity","taxi",30,9.99999999995449e-06,"amenity","132 Grande Rue",NA,"Rue Étienne Dolet",NA,NA,"Lyon","Métropole de Lyon","FR-69M","Rhône","Auvergne-Rhône-Alpes","FR-ARA","France métropolitaine","69600","France","fr",NA,"132 Grande Rue",NA,NA,"Oullins","Montmein",NA,NA,NA,NA,NA,NA
"220",2024,"lyon","2024 - RÉPUBLIQUE / MAUPIN","Entre Herriot et République",FALSE,FALSE,25,19,6,"OPEN",1698534587000,45.758733,4.834136,"République / Maupin, Rue Simon Maupin, Bellecour, Lyon 2e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69002, France",76661075,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright","node",349906231,"45.7587263","4.8341146","amenity","bicycle_rental",30,9.99999999995449e-06,"amenity","République / Maupin",NA,"Rue Simon Maupin","Bellecour","Lyon","Lyon","Métropole de Lyon","FR-69M","Rhône","Auvergne-Rhône-Alpes","FR-ARA","France métropolitaine","69002","France","fr",NA,"République / Maupin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221",1035,"lyon","1035 - QUAI LASSAGNE","3 QUAI ANDRE LASSAGNE",TRUE,FALSE,16,16,0,"OPEN",1698534644000,45.772191,4.837917,"Quai Lassagne, Quai André Lassagne, Terreaux, Lyon 1er Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69001, France",76737475,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright","node",1332627068,"45.7721884","4.8379047","amenity","bicycle_rental",30,9.99999999995449e-06,"amenity","Quai Lassagne",NA,"Quai André Lassagne","Terreaux","Lyon","Lyon","Métropole de Lyon","FR-69M","Rhône","Auvergne-Rhône-Alpes","FR-ARA","France métropolitaine","69001","France","fr",NA,"Quai Lassagne",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222",2014,"lyon","2014 - JACOBINS","3 RUE JEAN DE TOURNES",TRUE,FALSE,26,11,14,"OPEN",1698534404000,45.760762,4.834305,"Jacobins, Rue Jean de Tournes, Bellecour, Lyon 2e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69002, France",79324580,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright","node",363769782,"45.7607567","4.8343093","amenity","bicycle_rental",30,9.99999999995449e-06,"amenity","Jacobins",NA,"Rue Jean de Tournes","Bellecour","Lyon","Lyon","Métropole de Lyon","FR-69M","Rhône","Auvergne-Rhône-Alpes","FR-ARA","France métropolitaine","69002","France","fr",NA,"Jacobins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223",6037,"lyon","6037 - CITÉ INTERNATIONALE / INTERPOL","Allée A. Lignon",TRUE,FALSE,27,11,16,"OPEN",1698534409000,45.782287,4.849378,"Allée Achille Lignon, Cité Internationale, Lyon 6e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69006, France",76621663,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright","way",336797239,"45.78231602386479","4.849360279617601","highway","path",27,0.0750099999999999,"road","Allée Achille Lignon",NA,"Allée Achille Lignon","Cité Internationale","Lyon","Lyon","Métropole de Lyon","FR-69M","Rhône","Auvergne-Rhône-Alpes","FR-ARA","France métropolitaine","69006","France","fr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224",10083,"lyon","10083 - CHATEAU GAILLARD / BIENVENUS","2 RUE DES BIENVENUS",FALSE,FALSE,15,1,14,"OPEN",1698534736000,45.777873,4.884238,"Château Gaillard / Bienvenus, Rue Château-Gaillard, Buers, Villeurbanne, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69100, France",76700505,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright","node",1362633698,"45.7778639","4.8842448","amenity","bicycle_rental",30,9.99999999995449e-06,"amenity","Château Gaillard / Bienvenus",NA,"Rue Château-Gaillard","Buers","Villeurbanne","Lyon","Métropole de Lyon","FR-69M","Rhône","Auvergne-Rhône-Alpes","FR-ARA","France métropolitaine","69100","France","fr",NA,"Château Gaillard / Bienvenus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225",2017,"lyon","2017 - RÉPUBLIQUE / FERRANDIÈRE","Rue de la République",TRUE,FALSE,25,19,6,"OPEN",1698534800000,45.762184,4.836023,"République / Ferrandière, Rue Ferrandière, Cordeliers, Lyon 2e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69002, France",76579580,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright","node",363769788,"45.7621669","4.836036","amenity","bicycle_rental",30,9.99999999995449e-06,"amenity","République / Ferrandière",NA,"Rue Ferrandière","Cordeliers","Lyon","Lyon","Métropole de Lyon","FR-69M","Rhône","Auvergne-Rhône-Alpes","FR-ARA","France métropolitaine","69002","France","fr",NA,"République / Ferrandière",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226",8057,"lyon","8057 - VIENNE / MONTAGNY","184 ROUTE DE VIENNE",FALSE,FALSE,20,7,13,"OPEN",1698534505000,45.732483,4.853406,"Vienne / Montagny, Route de Vienne, Le Grand Trou, Lyon 8e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69008, France",76526618,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright","node",353342356,"45.7325175","4.8534057","amenity","bicycle_rental",30,9.99999999995449e-06,"amenity","Vienne / Montagny",NA,"Route de Vienne","Le Grand Trou","Lyon","Lyon","Métropole de Lyon","FR-69M","Rhône","Auvergne-Rhône-Alpes","FR-ARA","France métropolitaine","69008","France","fr",NA,"Vienne / Montagny",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227",3051,"lyon","3051 - PLACE HENRI","Angle rue Docteur Long/av. Lacassagne",FALSE,FALSE,13,12,1,"OPEN",1698534750000,45.748193,4.880641,"Place Henri, Cours Docteur Long, Grange Blanche, Lyon 3e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69003, France",76494461,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright","node",301993346,"45.7482144","4.8806822","amenity","bicycle_rental",30,9.99999999995449e-06,"amenity","Place Henri",NA,"Cours Docteur Long","Grange Blanche","Lyon","Lyon","Métropole de Lyon","FR-69M","Rhône","Auvergne-Rhône-Alpes","FR-ARA","France métropolitaine","69003","France","fr",NA,"Place Henri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228",7014,"lyon","7014 - MARSEILLE / FÉLISSENT","Rue Felissent, angle rue de Marseille",TRUE,FALSE,30,24,5,"OPEN",1698534276000,45.752989,4.841417,"3, Rue Félissent, La Guillotière, Lyon 7e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69007, France",76718128,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright","node",781112346,"45.7529926","4.8414742","place","house",30,9.99999999995449e-06,"place","","3","Rue Félissent","La Guillotière","Lyon","Lyon","Métropole de Lyon","FR-69M","Rhône","Auvergne-Rhône-Alpes","FR-ARA","France métropolitaine","69007","France","fr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229",8007,"lyon","8007 - FRÈRES LUMIÈRE","Angle rue Villon",TRUE,FALSE,15,11,3,"OPEN",1698534436000,45.745018,4.866424,"Frères Lumière, Avenue des Frères Lumière, Monplaisir, Lyon 8e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69008, France",76541849,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright","node",362173794,"45.7450233","4.8663999","amenity","bicycle_rental",30,9.99999999995449e-06,"amenity","Frères Lumière",NA,"Avenue des Frères Lumière","Monplaisir","Lyon","Lyon","Métropole de Lyon","FR-69M","Rhône","Auvergne-Rhône-Alpes","FR-ARA","France métropolitaine","69008","France","fr",NA,"Frères Lumière",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230",9006,"lyon","9006 - THÉÂTRE NOUVELLE GÉNÉRATION","Rue Tissot / angle rue de Bourgogne",TRUE,FALSE,16,0,16,"OPEN",1698534765000,45.777287,4.803297,"Théâtre nouvelle Génération, Rue Tissot, Vaise, Lyon 9e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69009, France",76577894,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright","node",1851931879,"45.7772938","4.8033183","amenity","bicycle_rental",30,9.99999999995449e-06,"amenity","Théâtre nouvelle Génération",NA,"Rue Tissot","Vaise","Lyon","Lyon","Métropole de Lyon","FR-69M","Rhône","Auvergne-Rhône-Alpes","FR-ARA","France métropolitaine","69009","France","fr",NA,"Théâtre nouvelle Génération",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231",10032,"lyon","10032 - PRIMAT / DECORPS","Rue Antoine Primat/Angle rue Decorps",FALSE,FALSE,13,12,1,"OPEN",1698534233000,45.757173,4.89998,"Primat / Decorps, Rue Max Barel, Cyprian, Villeurbanne, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69100, France",76892020,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright","node",1362204802,"45.7571532","4.8999691","amenity","bicycle_rental",30,9.99999999995449e-06,"amenity","Primat / Decorps",NA,"Rue Max Barel","Cyprian","Villeurbanne","Lyon","Métropole de Lyon","FR-69M","Rhône","Auvergne-Rhône-Alpes","FR-ARA","France métropolitaine","69100","France","fr",NA,"Primat / Decorps",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232",8021,"lyon","8021 - PAUL SANTY","Place Général André - Face au 126 avenue Paul Santy",FALSE,FALSE,16,6,10,"OPEN",1698534196000,45.728542,4.877279,"Avenue Paul Santy, La Plaine - Santy, Lyon 8e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69008, France",76450570,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright","node",351613229,"45.7285315","4.8772908","amenity","bicycle_parking",30,9.99999999995449e-06,"amenity","",NA,"Avenue Paul Santy","La Plaine - Santy","Lyon","Lyon","Métropole de Lyon","FR-69M","Rhône","Auvergne-Rhône-Alpes","FR-ARA","France métropolitaine","69008","France","fr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233",2001,"lyon","2001 - BELLECOUR / RÉPUBLIQUE","Angle République / rue de la Barre",TRUE,FALSE,18,17,1,"OPEN",1698534528000,45.758,4.834594,"Kiosque Le Viste, Rue de la Barre, Bellecour, Lyon 2e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69002, France",76711387,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright","way",82376986,"45.75800595","4.834509049999999","shop","kiosk",30,9.99999999995449e-06,"shop","Kiosque Le Viste",NA,"Rue de la Barre","Bellecour","Lyon","Lyon","Métropole de Lyon","FR-69M","Rhône","Auvergne-Rhône-Alpes","FR-ARA","France métropolitaine","69002","France","fr",NA,NA,NA,NA,NA,NA,NA,NA,"Kiosque Le Viste",NA,NA,NA
"234",2028,"lyon","2028 - SAINTE-BLANDINE","Face station tram Ste Blandine",FALSE,FALSE,16,0,15,"OPEN",1698534793000,45.744438,4.822152,"60, Cours Charlemagne, Sainte-Blandine, Lyon 2e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69002, France",76438417,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright","node",2635879088,"45.7445377","4.8221595","place","house",30,9.99999999995449e-06,"place","","60","Cours Charlemagne","Lyon 2e Arrondissement","Lyon","Lyon","Métropole de Lyon","FR-69M","Rhône","Auvergne-Rhône-Alpes","FR-ARA","France métropolitaine","69002","France","fr","Sainte-Blandine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235",2006,"lyon","2006 - PLACE DE L'HIPPODROME","Angle cours Charlemagne",TRUE,FALSE,24,1,23,"OPEN",1698534567000,45.745528,4.82359,"Place de l'Hippodrome, Sainte-Blandine, Lyon 2e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69002, France",76612016,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright","relation",12794791,"45.74495875","4.82307327200513","highway","pedestrian",26,0.10001,"road","Place de l'Hippodrome",NA,"Place de l'Hippodrome","Lyon 2e Arrondissement","Lyon","Lyon","Métropole de Lyon","FR-69M","Rhône","Auvergne-Rhône-Alpes","FR-ARA","France métropolitaine","69002","France","fr","Sainte-Blandine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236",3021,"lyon","3021 - PLACE DE LA FERRANDIÈRE","Intersection Ferrandière/Jasseron",FALSE,FALSE,20,0,20,"OPEN",1698534711000,45.759488,4.869346,"Place de la Ferrandière, La Villette, Lyon 3e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69003, France",76681447,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright","way",19897777,"45.75944692821026","4.869354092103153","highway","tertiary",26,0.10001,"road","Place de la Ferrandière",NA,"Place de la Ferrandière","La Villette","Lyon","Lyon","Métropole de Lyon","FR-69M","Rhône","Auvergne-Rhône-Alpes","FR-ARA","France métropolitaine","69003","France","fr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237",8059,"lyon","8059 - LAENNEC / PINEL","173 BVD PINEL (BRON)",FALSE,FALSE,15,12,3,"OPEN",1698534654000,45.735375,4.88954,"Rue Laënnec, Laënnec, Lyon 8e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69008, France",76594968,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright","node",8402403525,"45.7353272","4.8895906","amenity","bench",30,9.99999999995449e-06,"amenity","",NA,"Rue Laënnec","Laënnec","Lyon","Lyon","Métropole de Lyon","FR-69M","Rhône","Auvergne-Rhône-Alpes","FR-ARA","France métropolitaine","69008","France","fr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238",1003,"lyon","1003 - PLACE SATHONAY","6 PLACE SATHONAY",TRUE,FALSE,22,19,2,"OPEN",1698534247000,45.769289,4.830127,"Place Sathonay, Terreaux, Lyon 1er Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69001, France",76610066,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright","node",254348817,"45.7693265","4.8301281","amenity","bicycle_rental",30,9.99999999995449e-06,"amenity","Place Sathonay",NA,"Place Sathonay","Terreaux","Lyon","Lyon","Métropole de Lyon","FR-69M","Rhône","Auvergne-Rhône-Alpes","FR-ARA","France métropolitaine","69001","France","fr",NA,"Place Sathonay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
